date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2023-10-08,48.65,33.545833333333334,435.3333333333333,21.220833333333335,11.016666666666666,94.91666666666667,0.665,0.375,1.0999999999999999,95.5,65.20833333333333
2023-10-09,53.65,36.75833333333333,441.875,26.945833333333336,8.591666666666667,71.75,0.8095833333333333,0.75,0.7541666666666668,97.54166666666667,67.54166666666667
2023-10-10,116.72083333333335,73.07916666666667,651.9166666666666,36.458333333333336,16.287499999999998,104.04166666666667,1.1325,13.958333333333334,1.1416666666666666,134.20833333333334,78.375
2023-10-11,166.92499999999998,98.69583333333333,812.9166666666666,44.42916666666667,23.991666666666664,115.41666666666667,1.305,36.25,1.01875,176.20833333333334,114.375
2023-10-12,140.14166666666668,82.82083333333334,742.7916666666666,44.37916666666666,17.758333333333333,94.08333333333333,1.0529166666666667,36.5,1.0770833333333334,170.54166666666666,114.79166666666667
2023-10-13,85.625,52.65,547.4166666666666,30.629166666666666,12.045833333333334,87.58333333333333,0.625,15.0,1.5333333333333332,152.79166666666666,90.25
2023-10-14,109.87916666666666,68.21249999999999,707.7916666666666,42.73333333333333,15.262500000000001,85.54166666666667,0.6337499999999999,14.916666666666666,1.34375,153.375,90.125
2023-10-15,127.20416666666667,76.57083333333334,688.5,37.0375,20.154166666666665,107.625,0.6895833333333333,15.5,1.3416666666666668,160.25,97.29166666666667
2023-10-16,151.53333333333333,91.91666666666667,769.2916666666666,42.4625,26.008333333333336,115.79166666666667,0.8033333333333333,12.791666666666666,1.2375,171.0,108.25
2023-10-17,144.42083333333332,90.90833333333335,887.9166666666666,53.31666666666666,21.895833333333332,110.04166666666667,0.6875,10.25,1.2750000000000001,176.45833333333334,115.95833333333333
2023-10-18,118.45833333333333,77.13333333333334,898.7916666666666,56.21666666666667,13.454166666666666,89.54166666666667,0.7000000000000001,7.958333333333333,1.2333333333333334,165.75,106.83333333333333
2023-10-19,94.72916666666667,63.15833333333333,813.25,49.916666666666664,10.966666666666667,79.41666666666667,0.55625,5.666666666666667,1.3291666666666666,158.29166666666666,96.95833333333333
2023-10-20,78.1875,50.93333333333334,621.2083333333334,32.016666666666666,11.137500000000001,92.33333333333333,0.43,9.958333333333334,1.48125,147.29166666666666,84.04166666666667
2023-10-21,84.52083333333333,55.11666666666667,689.2083333333334,41.47083333333333,12.637500000000001,87.83333333333333,0.405,10.5,1.5208333333333333,136.45833333333334,79.29166666666667
2023-10-22,84.37083333333334,56.583333333333336,699.4166666666666,41.65833333333333,14.883333333333333,98.20833333333333,0.40375,5.083333333333333,1.5729166666666667,154.5,85.70833333333333
2023-10-23,81.65416666666667,55.916666666666664,630.5416666666666,33.829166666666666,18.208333333333332,94.33333333333333,0.4566666666666667,1.9166666666666667,1.3270833333333332,157.79166666666666,88.75
2023-10-24,35.637499999999996,24.925,475.2083333333333,32.80833333333333,14.420833333333334,41.25,0.16333333333333333,0.0,1.0416666666666667,113.125,72.33333333333333
2023-10-25,57.37083333333334,39.80833333333333,609.9583333333334,38.104166666666664,13.362499999999999,79.70833333333333,0.42416666666666664,0.0,1.1958333333333333,90.70833333333333,59.666666666666664
2023-10-26,68.47500000000001,47.75833333333333,740.9583333333334,45.1625,12.391666666666666,80.5,0.5154166666666666,0.25,1.3187499999999999,128.83333333333334,76.95833333333333
2023-10-27,86.80416666666667,60.0875,807.6666666666666,50.37916666666666,17.795833333333334,76.66666666666667,0.6241666666666666,0.6666666666666666,1.14375,148.125,86.58333333333333
2023-10-28,82.25833333333334,54.3125,592.5,33.8125,11.695833333333333,79.125,0.7233333333333333,3.75,1.2,144.83333333333334,83.0
2023-10-29,85.28750000000001,57.199999999999996,687.25,43.50416666666666,11.166666666666666,75.58333333333333,0.5908333333333333,3.6666666666666665,1.26875,146.91666666666666,83.5
2023-10-30,91.32916666666667,62.425000000000004,811.5833333333334,54.70416666666667,17.395833333333332,86.875,0.48666666666666664,1.8333333333333333,1.3583333333333334,152.0,84.70833333333333
2023-10-31,105.15416666666665,72.14999999999999,869.2916666666666,56.824999999999996,20.241666666666667,91.70833333333333,0.3466666666666667,1.7083333333333333,1.414583333333333,161.25,99.95833333333333
2023-11-01,68.54166666666667,47.333333333333336,585.5,31.891666666666666,12.970833333333333,92.125,0.29083333333333333,0.7083333333333334,1.4145833333333335,150.375,87.375
2023-11-02,69.07083333333334,48.083333333333336,695.2083333333334,38.61666666666667,15.033333333333333,79.83333333333333,0.41125000000000006,0.125,1.3020833333333333,118.83333333333333,73.625
